Code_commune_INSEE,Nom_commune,Code_postal
28169,GARANCIERES EN BEAUCE,28700
44145,ROUANS,44640
23260,VIDAILLAT,23250
28178,GERMAINVILLE,28500
44159,ST FIACRE SUR MAINE,44690
23264,LA VILLEDIEU,23340
28183,GOMMERVILLE,28310
44173,ST LUMINE DE CLISSON,44190
24012,ARCHIGNAC,24590
28183,GOMMERVILLE,28700
44176,ST MALO DE GUERSAC,44550
24022,BADEFOLS SUR DORDOGNE,24150
28184,GOUILLONS,28310
44180,VALLONS DE L ERDRE,44540
24023,BANEUIL,24150
28195,HOUX,28130
44184,ST NAZAIRE,44600
24026,BASSILLAC ET AUBEROCHE,24330
28198,JALLANS,28200
44188,ST PHILBERT DE GRAND LIEU,44310
24026,BASSILLAC ET AUBEROCHE,24330
28199,JANVILLE EN BEAUCE,28310
44197,SION LES MINES,44590
24028,BEAUMONTOIS EN PERIGORD,24440
28201,JOUY,28300
44198,LES SORINIERES,44840
24032,BEAURONNE,24400
28208,LEVAINVILLE,28700
44204,THOUARE SUR LOIRE,44470
24043,BIRON,24540
28216,LOUVILLIERS EN DROUAIS,28500
44205,LES TOUCHES,44390
24053,BOULAZAC ISLE MANOIRE,24750
28234,MARCHEVILLE,28120
44210,TRIGNAC,44570
24059,BOURGNAC,24400
28239,MARVILLE MOUTIERS BRULE,28500
44220,VUE,44640
24064,BRANTOME EN PERIGORD,24310
28257,MONDONVILLE ST JEAN,28700
44221,LA CHEVALLERAIS,44810
24064,BRANTOME EN PERIGORD,24460
28261,MONTIGNY LE CHARTIF,28120
45005,ANDONVILLE,45480
24064,BRANTOME EN PERIGORD,24530
28265,MONTLANDON,28240
45009,ASCHERES LE MARCHE,45170
24067,LE BUGUE,24260
28269,MORANCEZ,28630
45016,AUTRY LE CHATEL,45500
24069,BUSSAC,24350
28270,MORIERS,28800
45017,AUVILLIERS EN GATINAIS,45270
24070,BUSSEROLLES,24360
28271,MORVILLIERS,28340
45024,BAULE,45130
24073,CALES,24150
28272,MOTTEREAU,28160
45036,BOISMORAND,45290
24074,CALVIAC EN PERIGORD,24370
28275,NERON,28210
45039,BONNEE,45460
24080,CAPDROT,24540
28279,NOGENT LE ROI,28210
45042,LES BORDES,45460
24085,LA CASSAGNE,24120
28281,NOGENT SUR EURE,28120
45043,BOU,45430
24086,CASTELNAUD LA CHAPELLE,24250
28282,NONVILLIERS GRANDHOUX,28120
45045,BOUILLY EN GATINAIS,45300
24087,CASTELS ET BEZENAC,24220
28291,OUARVILLE,28150
45047,BOUZONVILLE AUX BOIS,45300
24102,CHANCELADE,24650
28298,PIERRES,28130
45053,BRIARE,45250
24107,LA CHAPELLE FAUCHER,24530
28303,POUPRY,28140
45063,CERDON,45620
25121,CHAPELLE DES BOIS,25240
24117,LES COTEAUX PERIGOURDINS,24120
28304,PRASVILLE,28150
45066,CHAILLY EN GATINAIS,45260
25122,CHAPELLE D HUIN,25270
24119,CHERVAL,24320
28308,PRUDEMANCHE,28270
45069,CHAMBON LA FORET,45340
25127,CHARQUEMONT,25140
24124,CLERMONT D EXCIDEUIL,24160
28309,PRUNAY LE GILLON,28360
45077,LA CHAPELLE SUR AVEYRON,45230
25133,CHATILLON LE DUC,25870
24128,COMBERANCHE ET EPELUCHE,24600
28317,ROINVILLE,28700
45080,CHARMONT EN BEAUCE,45480
25143,CHAY,25440
24130,CONDAT SUR VEZERE,24570
28319,ROUVRAY ST DENIS,28310
45082,CHATEAUNEUF SUR LOIRE,45110
25152,LA CHEVILLOTTE,25620
24145,CREYSSE,24100
28322,RUEIL LA GADELIERE,28270
45091,CHEVANNES,45210
25155,CLERON,25330
24148,CUNEGES,24240
28324,ST ARNOULT DES BOIS,28190
45092,CHEVILLON SUR HUILLARD,45700
25163,CORCELLE MIESLOT,25640
24151,DOISSAT,24170
28326,ST AVIT LES GUESPIERES,28120
45095,CHILLEURS AUX BOIS,45170
25176,COURVIERES,25560
24154,DOUCHAPT,24350
28329,ST CHRISTOPHE,28200
45110,COURCELLES LE ROI,45300
25177,CROSEY LE GRAND,25340
24156,LA DOUZE,24330
28330,VILLEMAURY,28200
45118,CROTTES EN PITHIVERAIS,45170
25179,LE CROUZET,25240
24159,ECHOURGNAC,24410
28335,ST ELIPH,28240
45119,DADONVILLE,45300
25183,CUSANCE,25110
24164,EXCIDEUIL,24160
28341,ST JEAN DE REBERVILLIERS,28170
45123,DARVOY,45150
25185,CUSSEY SUR LISON,25440
24165,EYGURANDE ET GARDEDEUIL,24700
28348,ST LUBIN DES JONCHERETS,28350
45127,DORDIVES,45680
25190,DAMPIERRE LES BOIS,25490
24168,PLAISANCE,24560
28352,ST MARTIN DE NIGELLES,28130
45129,DOUCHY MONTCORBON,45220
25201,DOMMARTIN,25300
24168,PLAISANCE,24560
28359,ST REMY SUR AVRE,28380
45131,ECHILLEUSES,45390
25204,DOUBS,25300
28360,ST SAUVEUR MARVILLE,28170
45137,ESCRENNES,45300
25212,ECOLE VALENTIN,25480
28366,SANTEUIL,28700
45146,LA FERTE ST AUBIN,45240
25221,ESNANS,25110
28367,SANTILLY,28310
45149,FOUCHEROLLES,45320
25222,ETALANS,25620
28369,SAULNIERES,28500
45154,GIDY,45520
25223,ETERNOZ,25330
28378,SOUANCE AU PERCHE,28400
45158,GONDREVILLE,45490
25226,ETRAPPE,25250
28386,THIMERT GATELLES,28170
45160,GRENEVILLE EN BEAUCE,45480
25241,FLAGEY,25330
45171,ISDES,45620
25242,FLAGEY RIGNEY,25640
45174,JOUY EN PITHIVERAIS,45480
25244,FLEUREY,25190
45175,JOUY LE POTIER,45370
25246,FONTAINE LES CLERVAL,25340
45178,LADON,45270
25264,GEMONVAL,25250
45180,LANGESSE,45290
25266,GENEY,25250
45181,LEOUVILLE,45480
25268,GERMEFONTAINE,25510
45182,LIGNY LE RIBAULT,45240
25273,GLAMONDANS,25360
45185,LOMBREUIL,45700
25275,GLERE,25190
45191,LE MALESHERBOIS,45330
25278,GONSANS,25360
45191,LE MALESHERBOIS,45330
25285,GRAND COMBE CHATELEU,25570
45202,MESSAS,45190
25296,LES GRAS,25790
25301,GUYANS VENNES,25390
45212,MONTCRESSON,45700
25310,HUANNE MONTMARTIN,25680
25330,LAVANS QUINGEY,25440
45219,MOULON,45270
25334,LEVIER,25270
25338,LIZINE,25330
25348,LONGEVILLES MONT D OR,25370
45248,PATAY,45310
25349,LORAY,25390
25361,MALBUISSON,25160
45256,PRESNOY,45260
25362,MALPAS,25160
25365,MANCENANS,25250
45277,ST FLORENT,45600
25366,MANCENANS LIZERNE,25120
25368,MARCHAUX CHAUDEFONTAINE,25640
45282,ST HILAIRE ST MESMIN,45160
25370,MATHAY,25700
25372,MEDIERE,25250
45285,ST JEAN DE LA RUELLE,45140
25374,MERCEY LE GRAND,25410
25381,MISEREY SALINES,25480
25384,MONDON,25680
25385,MONTAGNEY SERVIGNEY,25680
25392,MONT DE VOUGNEY,25120
25395,MONTFAUCON,25660
45294,ST MICHEL,45340
25403,MONTLEBON,25500
25406,MONTROND LE CHATEAU,25660
45311,SIGLOY,45110
25418,NANCRAY,25360
25424,LES PREMIERS SAPINS,25580
25425,NOEL CERNEUX,25500
25427,NOIRONTE,25170
25428,NOMMAY,25600
25438,OSSELLE ROUTELLE,25410
25440,OUHANS,25520
25442,OYE ET PALLET,25160
25443,PALANTINE,25440
25444,PALISE,25870
25449,PESEUX,25190
25451,PETITE CHAUX,25240
25462,PONTARLIER,25300
25468,POULIGNEY LUSANS,25640
25470,LA PRETIERE,25250
25478,RANDEVILLERS,25430
25486,REMORAY BOUJEONS,25160
25501,RONDEFONTAINE,25240
25505,ROUGEMONT,25680
25517,ST GORGON MAIN,25520
25519,ST HIPPOLYTE,25190
25521,ST JULIEN LES MONTBELIARD,25550
25524,ST MAURICE COLOMBIER,25260
25525,ST POINT LAC,25160
25529,SANCEY,25430
25536,SAUVAGNEY,25170
25537,SCEY MAISIERES,25290
25541,SEPTFONTAINES,25270
25542,SERRE LES SAPINS,25770
25545,SILLEY AMANCEY,25330
25546,SILLEY BLEFOND,25110
25547,SOCHAUX,25600
25551,SOULCE CERNAY,25190
25552,SOURANS,25250
25554,SURMONT,25380
25558,TARCENAY FOUCHERANS,25620
25559,THIEBOUHANS,25470
25563,THUREY LE MONT,25870
25565,TOUILLON ET LOUTELET,25370
25567,TOURNANS,25680
25575,VAIRE,25220
25575,VAIRE,25220
25575,VAIRE,25220
25578,VALDAHON,25800
25579,VAL DE ROULANS,25640
25580,VALENTIGNEY,25700
25582,VALLEROY,25870
25586,VANDONCOURT,25230
25594,VELESMES ESSARTS,25410
25597,VELLEVANS,25430
25609,VERRIERES DE JOUX,25300
24177,FAUX,24560
24184,FLORIMONT GAUMIER,24250
24190,FOULEIX,24380
24193,GAGEAC ET ROUILLAC,24240
24197,GINESTET,24130
28393,TREMBLAY LES VILLAGES,28170
24212,ISSIGEAC,24560
28396,TRIZAY LES BONNEVAL,28800
24214,JAVERLHAC ET LA CHAPELLE ST ROBERT,24300
28401,VAUPILLON,28240
24216,LA JEMAYE PONTEYRAUD,24410
28404,VERNOUILLET,28500
24217,JOURNIAC,24260
28406,EOLE EN BEAUCE,28140
24226,LAMOTHE MONTRAVEL,24230
28410,VILLAMPUY,28200
24242,LIORAC SUR LOUYRE,24520
28419,VITRAY EN BEAUCE,28360
24251,MANZAC SUR VERN,24110
28422,LES VILLAGES VOVEENS,28150
24253,MAREUIL EN PERIGORD,24340
28423,YERMENONVILLE,28130
24253,MAREUIL EN PERIGORD,24340
28424,YEVRES,28160
24253,MAREUIL EN PERIGORD,24340
29002,ARZANO,29300
24254,MARNAC,24220
29005,BAYE,29300
24259,EYRAUD CREMPSE MAURENS,24130
29011,BOHARS,29820
24261,MAUZENS ET MIREMONT,24260
29019,BREST,29200
24264,MENESPLET,24700
29022,CAMARET SUR MER,29570
24272,MINZAC,24610
29026,CHATEAULIN,29150
24277,MONFAUCON,24130
29034,LE CLOITRE ST THEGONNEC,29410
24282,MONSAGUEL,24560
29037,COMBRIT,29120
24288,MONTAZEAU,24230
29051,ERGUE GABERIC,29500
24289,MONTCARET,24230
29054,LA FEUILLEE,29690
24293,MONPLAISANT,24170
29059,GARLAN,29610
24295,MONTREM,24110
29065,GOURLIZON,29710
24299,MUSSIDAN,24400
29066,GUENGAT,29180
24309,NEUVIC,24190
29073,GUIMAEC,29620
24322,PERIGUEUX,24000
29075,GUIPAVAS,29490
24326,PEYZAC LE MOUSTIER,24620
29076,MILIZAC GUIPRONVEL,29290
24328,PIEGUT PLUVIERS,24360
29093,KERNILIS,29260
24334,PONTOURS,24150
29094,KERNOUES,29260
24336,PRATS DE CARLUX,24370
29101,LANDEDA,29870
24352,RIBERAC,24600
29103,LANDERNEAU,29800
24353,LA ROCHEBEAUCOURT ET ARGENTINE,24340
29108,LANDUDEC,29710
24354,LA ROCHE CHALAIS,24490
29120,LANVEOC,29160
24357,ROUFFIGNAC DE SIGOULES,24240
29126,LOC BREVALAIRE,29260
24362,VAL DE LOUYRE ET CAUDEAU,24510
29140,LOPERHET,29470
24367,ST ANDRE DE DOUBLE,24190
29153,NEVEZ,29920
24376,ST AULAYE PUYMANGOU,24410
29161,PLEUVEN,29170
24382,ST CAPRAISE DE LALINDE,24150
29163,PLEYBER CHRIST,29410
24383,ST CAPRAISE D EYMET,24500
29167,PLOGASTEL ST GERMAIN,29710
24390,ST CREPIN D AUBEROCHE,24330
29173,PLONEIS,29710
24399,ST ETIENNE DE PUYCORBIER,24400
29175,PLONEVEZ DU FAOU,29530
24401,STE EULALIE D ANS,24640
29179,PLOUDANIEL,29260
24405,ST FELIX DE VILLADEIX,24510
29186,PLOUEZOC H,29252
24425,ST JEAN DE COLE,24800
29188,PLOUGASNOU,29630
24429,ST JORY LAS BLOUX,24160
29195,PLOUGUERNEAU,29880
24444,ST LOUIS EN L ISLE,24400
29197,PLOUHINEC,29780
24453,ST MARTIN DE FRESSENGEAS,24800
29208,PLOURIN,29830
24462,ST MEDARD DE MUSSIDAN,24400
29212,PLOUZANE,29280
24476,ST PANTALY D EXCIDEUIL,24160
29213,PLOUZEVEDE,29440
24477,ST PARDOUX DE DRONE,24600
29216,PLUGUFFAN,29700
24481,ST PAUL LA ROCHE,24800
29221,PORSPODER,29840
24482,ST PAUL LIZONNE,24320
29224,POULDERGAT,29100
24486,ST PIERRE DE FRUGIE,24450
29225,POULDREUZIC,29710
24496,ST ROMAIN ET ST CLEMENT,24800
29229,QUEMENEVEN,29180
24517,SALLES DE BELVES,24170
29236,RIEC SUR BELON,29340
24520,SARLAT LA CANEDA,24200
29245,ST DIVY,29800
24522,SARRAZAC,24800
29249,ST GOAZEC,29520
24549,THENAC,24240
29251,ST JEAN DU DOIGT,29630
24554,LA TOUR BLANCHE CERCLES,24320
29254,ST MARTIN DES CHAMPS,29600
24557,TRELISSAC,24750
29260,ST RENAN,29290
24563,VALOJOULX,24290
29267,ST THOIS,29520
24564,VANXAINS,24600
29270,ST URBAIN,29800
24569,VENDOIRE,24320
29274,SCAER,29390
24576,VEYRINES DE VERGT,24380
29276,SIBIRIL,29250
25007,ADAM LES VERCEL,25530
29282,TREBABU,29217
25015,AMANCEY,25330
29286,TREFLEVENEZ,29800
25019,APPENANS,25250
29289,TREGARVAN,29560
25038,AVILLEY,25680
29290,TREGLONOU,29870
25043,BART,25420
29291,TREGOUREZ,29970
25051,BELLEHERBE,25380
29294,LE TREHOU,29450
25056,BESANCON,25000
2A006,ALATA,20167
25058,BEURE,25720
2A060,CANNELLE,20151
25059,BEUTAL,25250
2A070,CASAGLIONE,20111
25060,BIANS LES USIERS,25520
2A099,COZZANO,20148
25066,BLUSSANGEAUX,25250
2A119,FRASSETO,20157
25075,BONNEVAUX,25560
2A160,MOCA CROCE,20140
25078,BOUCLANS,25360
2A174,MURZO,20160
25083,BOURNOIS,25250
2A196,ORTO,20125
25087,BRANNE,25340
2A211,PETRETO BICCHISANO,20140
25089,BREMONDANS,25530
2A212,PIANA,20115
25091,LES BRESEUX,25120
2A269,SARI SOLENZARA,20145
25095,BRETONVILLERS,25380
2A271,SARROLA CARCOPINO,20167
25096,BREY ET MAISON DU BOIS,25240
2A278,SERRA DI SCOPAMENE,20127
25101,BURGILLE,25170
2A295,SANT ANDREA D ORCINO,20151
25101,BURGILLE,25170
2A331,URBALACONE,20128
25108,CERNAY L EGLISE,25120
2A351,VILLANOVA,20167
25110,CHAFFOIS,25300
2A362,ZONZA,20124
25111,CHALEZE,25220
2B002,AGHIONE,20270
2B003,AITI,20244
2B007,ALBERTACCE,20224
2B009,ALERIA,20270
2B020,AREGNO,20220
2B025,AVAPESSA,20225
2B029,BARBAGGIO,20253
2B030,BARRETTALI,20228
2B033,BASTIA,20200
2B033,BASTIA,20200
25119,CHAMPVANS LES MOULINS,25170
25125,CHARMOILLE,25380
25126,CHARNAY,25440
25141,CHAUX LES PASSAVANT,25530
25147,CHEMAUDIN ET VAUX,25320
25147,CHEMAUDIN ET VAUX,25770
25149,CHENECEY BUILLON,25440
25151,CHEVIGNEY LES VERCEL,25530
25153,CHEVROZ,25870
25156,PAYS DE CLERVAL,25340
25160,LES COMBES,25500
25161,CONSOLATION MAISONNETTES,25390
25170,COURCELLES LES MONTBELIARD,25420
25171,COURCELLES,25440
25174,COURTEFONTAINE,25470
25180,CROUZET MIGETTE,25270
25182,CUBRY,25680
25207,DUNG,25550
25211,ECHEVANNES,25580
25216,ECURCEY,25150
25235,FERRIERES LES BOIS,25410
25239,FEULE,25190
25243,FLANGEBOUCHE,25390
25257,FRANEY,25170
25262,FUANS,25390
25280,GOUMOIS,25470
25282,GOUX LES USIERS,25520
25283,GOUX SOUS LANDET,25440
25288,FOURNETS LUISANS,25390
2B036,BIGORNO,20252
25293,GRANGES NARBOZ,25300
2B043,BRANDO,20222
25300,GUYANS DURNES,25580
2B043,BRANDO,20222
25304,HERIMONCOURT,25310
2B047,CALACUCCIA,20224
25309,HOUTAUD,25300
2B049,CALENZANA,20260
25311,HYEMONDANS,25250
2B050,CALVI,20260
25314,INDEVILLERS,25470
2B053,CAMPI,20270
25320,LABERGEMENT STE MARIE,25160
2B072,CASALTA,20215
25320,LABERGEMENT STE MARIE,25160
2B075,CASEVECCHIE,20270
25321,VILLERS LE LAC,25130
2B078,CASTELLARE DI MERCURIO,20212
25322,LAIRE,25550
2B079,CASTELLO DI ROSTINO,20235
25336,LIESLE,25440
2B083,CASTIRLA,20236
25341,LOMONT SUR CRETE,25110
2B095,CORSCIA,20224
25351,LE LUHIER,25210
2B116,FOCICCHIA,20212
25373,LE MEMONT,25210
2B121,GALERIA,20245
25376,MEREY VIEILLEY,25870
2B123,GHISONACCIA,20240
25391,MONT DE LAVAL,25210
2B123,GHISONACCIA,20240
25401,MONTIVERNAGE,25110
2B138,LAVATOGGIO,20225
25402,MONTJOIE LE CHATEAU,25190
2B140,LENTO,20252
25404,MONTMAHOUX,25270
2B143,LINGUIZZETTA,20230
25408,MONTUSSAINT,25680
2B166,MONTE,20290
25410,MORRE,25660
2B178,NONZA,20217
25417,NAISEY LES GRANGES,25360
2B180,NOVELLA,20226
25420,NANS SOUS STE ANNE,25330
2B183,OGLIASTRO,20217
25422,NEUCHATEL URTIERE,25150
2B193,OMESSA,20236
25424,LES PREMIERS SAPINS,25580
2B201,PANCHERACCIA,20270
25431,ONANS,25250
2B207,PENTA DI CASINCA,20213
25433,ORGEANS BLANCHEFONTAINE,25120
2B213,PIANELLO,20272
25435,ORSANS,25530
2B222,PIE D OREZZA,20229
25437,OSSE,25360
2B223,PIETRALBA,20218
25445,PAROY,25440
2B238,POGGIO DI VENACO,20250
25446,PASSAVANT,25360
2B241,POGGIO MARINACCIO,20237
25448,PELOUSEY,25170
2B257,RAPALE,20246
25455,PLACEY,25170
2B260,RIVENTOSA,20250
25463,PONT DE ROIDE VERMONDANS,25150
2B261,ROGLIANO,20247
25469,PRESENTEVILLERS,25550
2B264,RUSIO,20244
25475,QUINGEY,25440
2B280,SILVARECCIO,20215
25477,RANCENAY,25320
2B286,SORBO OCAGNANO,20213
25481,RAYNANS,25550
2B301,SAN GAVINO DI TENDA,20246
25486,REMORAY BOUJEONS,25160
2B305,SAN MARTINO DI LOTA,20200
25490,RIGNEY,25640
2B307,SANTA LUCIA DI MORIANI,20230
25497,ROCHES LES BLAMONT,25310
2B309,SANTA MARIA DI LOTA,20200
25504,ROSUREUX,25380
2B319,TALASANI,20230
25505,ROUGEMONT,25680
2B329,TRALONCA,20250
25514,ST ANTOINE,25370
2B332,URTACA,20218
25516,ST GEORGES ARMONT,25340
2B335,VALLE DI CAMPOLORO,20221
25522,ST JULIEN LES RUSSEY,25210
2B342,VENTISERI,20240
25526,STE SUZANNE,25630
2B352,VILLE DI PARASO,20279
25527,ST VIT,25410
2B353,VILLE DI PIETRABUGNO,20200
25535,SAULES,25580
30008,ALLEGRE LES FUMADES,30500
25537,SCEY MAISIERES,25290
30010,ANDUZE,30140
25544,SERVIN,25430
30011,LES ANGLES,30133
25555,TAILLECOURT,25400
30019,AUBAIS,30250
25557,TALLENAY,25870
30020,AUBORD,30620
25584,VALOREILLE,25190
30021,AUBUSSARGUES,30190
25588,VAUCLUSE,25380
30027,BAGARD,30140
25598,VENISE,25870
30034,BELLEGARDE,30127
25608,LE VERNOY,25750
30035,BELVEZET,30580
30037,BESSEGES,30160
30039,BEZOUCE,30320
30041,BLAUZAC,30700
30042,BOISSET ET GAUJAC,30140
30052,BREAU MARS,30120
30066,CANNES ET CLAIRAN,30260
30071,CASSAGNOLES,30350
30075,CAVEIRAC,30820
30080,CHAMBORIGAUD,30530
30082,CLARENSAC,30870
30084,CODOLET,30200
30089,COMPS,30300
30102,DIONS,30190
30105,DOURBIES,30750
30123,GALLARGUES LE MONTUEUX,30660
30134,ISSIRAC,30760
30147,LEZAN,30350
30156,MARGUERITTES,30320
30167,MEYRANNES,30410
30176,MONTDARDIER,30120
30178,MONTFAUCON,30150
30180,MONTIGNARGUES,30190
30181,MONTMIRAT,30260
30189,NIMES,30000
30203,PORTES,30530
30219,ROGUES,30120
30225,SABRAN,30200
30229,ST ANDRE DE MAJENCOULES,30570
30244,ST CLEMENT,30260
30248,ST DEZERY,30190
30252,ST FELIX DE PALLIERES,30140
30253,ST FLORENT SUR AUZONNET,30960
30256,ST GERVAIS,30200
30262,ST HIPPOLYTE DE MONTAIGU,30700
30269,ST JEAN DU GARD,30270
30271,ST JULIEN DE CASSAGNAS,30500
30273,ST JULIEN DE PEYROLAS,30760
30290,ST PAULET DE CAISSON,30130
30291,ST PAUL LA COSTE,30480
30294,ST PRIVAT DES VIEUX,30340
30297,ST SAUVEUR CAMPRIEU,30750
30300,ST THEODORIT,30260
30301,ST VICTOR DES OULES,30700
30305,SALINDRES,30340
30316,SENECHAS,30450
30318,SERVAS,30340
30323,SOUSTELLE,30110
30326,TAVEL,30126
30329,THOIRAS,30140
30334,UZES,30700
30339,VAL D AIGOUAL,30570
30341,VAUVERT,30600
31010,ANTIGNAC,31110
31012,ARBON,31160
31018,ARNAUD GUILHEM,31360
31024,AURAGNE,31190
31030,AUSSEING,31260
31032,AUSSONNE,31840
31034,AUZAS,31360
31035,AUZEVILLE TOLOSANE,31320
31041,BAGIRY,31510
31042,BAGNERES DE LUCHON,31110
31043,BALESTA,31580
31047,BAX,31310
31048,BAZIEGE,31450
31062,BELLESSERRE,31480
31063,BENQUE,31420
31064,BENQUE DESSOUS ET DESSUS,31110
31065,BERAT,31370
31072,BOISSEDE,31230
31075,BONREPOS SUR AUSSONNELLE,31470
31080,BOULOGNE SUR GESSE,31350
31085,BOUTX,31440
31089,BRETX,31530
31100,CALMONT,31560
31106,CARAMAN,31460
31112,CASTAGNEDE,31260
31119,CASTELNAU PICAMPEAU,31430
31121,CASTERA VIGNOLES,31350
31128,CAUJAC,31190
31129,CAZARILH LASPENES,31110
31166,EMPEAUX,31470
31167,ENCAUSSE LES THERMES,31160
31171,ESPANES,31450
31173,ESPERCE,31190
31175,ESTANCARBON,31800
31180,FALGA,31540
31181,LE FAUGA,31410
31189,FORGUES,31370
31193,LE FOUSSERET,31430
31204,FUSTIGNAC,31430
31210,GARDOUCH,31290
31211,GARGAS,31620
31218,GENSAC DE BOULOGNE,31350
31223,GOUDEX,31230
31224,GOURDAN POLIGNAN,31210
31228,GRAGNAGUE,31380
31234,LE GRES,31480
31241,IZAUT DE L HOTEL,31160
31244,JUZET DE LUCHON,31110
31247,LABARTHE RIVIERE,31800
31249,LABASTIDE BEAUVOIR,31450
31253,LABASTIDETTE,31600
31262,LAGARDE,31290
31269,LAMASQUERE,31600
31273,LAPEYROUSE FOSSAT,31180
31277,LASSERRE PRADERE,31530
31281,LAUNAC,31330
31284,LAUZERVILLE,31650
31294,LESPITEAU,31160
31304,LOUBENS LAURAGAIS,31460
31306,LOURDE,31510
31313,MALVEZIE,31510
31320,MARQUEFAVE,31390
31321,MARSOULAS,31260
31322,MARTISSERRE,31230
31326,MASSABRAC,31310
31328,MAUREMONT,31290
31330,MAURESSAC,31190
31337,MELLES,31440
31342,MILHAS,31160
31346,MIREPOIX SUR TARN,31340
31352,MONDOUZIL,31850
31354,MONESTROL,31560
31358,MONTASTRUC LA CONSEILLERE,31380
31360,MONTAUBAN DE LUCHON,31110
31361,MONTAUT,31410
31363,MONTBERNARD,31230
31369,MONT DE GALIE,31510
31370,MONTEGUT BOURJAC,31430
31373,MONTESQUIEU GUITTAUT,31230
31384,MONTLAUR,31450
31391,MONTSAUNES,31260
31397,NENIGAN,31350
31399,NOE,31410
31402,ODARS,31450
31408,PAYSSOUS,31510
31410,PECHBONNIEU,31140
31417,PIBRAC,31820
31418,PIN BALMA,31130
31419,LE PIN MURELET,31370
31420,PINSAGUEL,31120
31437,POUZE,31450
31443,PUYMAURIN,31230
31450,RENNEVILLE,31290
31451,REVEL,31250
31456,RIOLAS,31230
31457,ROQUEFORT SUR GARONNE,31360
31469,ST ARAILLE,31430
31477,ST ELIX SEGLAN,31420
31481,STE FOY DE PEYROLIERES,31470
31487,ST IGNAN,31800
31488,ST JEAN,31240
31496,STE LIVRADE,31530
31497,ST LOUP CAMMAS,31140
31503,ST MARTORY,31360
31509,ST PE D ARDET,31510
31510,ST PE DELBOSC,31350
31517,ST SULPICE SUR LEZE,31410
31521,SALEICH,31260
31522,SALERM,31230
31537,SAVARTHES,31800
31541,SEILH,31840
31545,SEPX,31360
31548,SIGNAC,31440
31555,TOULOUSE,31500
31557,TOURNEFEUILLE,31170
31560,TREBONS SUR LA GRASSE,31290
31569,VAUDREUILLE,31250
31572,VENERQUE,31810
31582,VILLEFRANCHE DE LAURAGAIS,31290
31592,LARRA,31330
32002,ANSAN,32270
32021,AVENSAC,32120
32022,AVERON BERGELLE,32290
32036,BEAUMARCHES,32160
32046,BERNEDE,32400
32048,BETCAVE AGUIN,32420
32049,BETOUS,32110
32060,BOUCAGNERES,32550
32063,BOUZON GELLENAVE,32290
32066,BRUGNENS,32500
32069,CADEILLAN,32220
32083,CASTERA VERDUZAN,32410
32085,CASTET ARROUY,32340
32087,CASTEX D ARMAGNAC,32240
32089,CASTILLON MASSAS,32360
32097,CAZAUX D ANGLES,32190
32108,CORNEILLAN,32400
32113,CRAVENCERES,32110
32121,ENDOUFIELLE,32600
32130,FAGET ABBATIAL,32450
32134,FREGOUVILLE,32490
32139,GAUDONVILLE,32380
32143,GAZAUPOUY,32480
32149,GONDRIN,32330
32161,IZOTGES,32400
32164,JUILLAC,32230
32165,JUILLES,32200
32170,LABARTHETE,32400
32178,LAGARDERE,32310
32182,LAHAS,32130
32191,LANNE SOUBIRAN,32110
32193,LAREE,32150
32196,LARROQUE ST SERNIN,32410
32198,LARTIGUE,32450
32201,LASSEUBE PROPRE,32550
32205,LAVERAET,32230
32215,LOUBERSAN,32300
32229,MANSEMPUY,32120
32232,MARAVAT,32120
32240,MASCARAS,32230
32248,MAUROUX,32380
32249,MAUVEZIN,32120
32250,MEILHAN,32420
32251,MERENS,32360
32252,MIELAN,32170
32253,MIRADOUX,32340
32257,MIRANNES,32350
32261,MONBLANC,32130
32267,MONFERRAN PLAVES,32260
32272,MONLAUR BERNET,32140
32280,MONT D ASTARAC,32140
32281,MONT DE MARRAST,32170
32284,MONTEGUT SAVES,32220
32293,MOUCHES,32300
32298,NOUGAROULET,32270
32307,PAVIE,32550
32308,PEBEES,32130
32309,PELLEFIGUE,32420
32313,PESSOULENS,32380
32316,PEYRUSSE MASSAS,32360
32318,PIS,32500
32322,POMPIAC,32130
32350,ROQUEPINE,32100
32368,STE CHRISTIE,32390
32372,ST CRICQ,32430
32381,ST JEAN LE COMTAL,32550
32397,ST MICHEL,32300
32402,ST PAUL DE BAISE,32190
32413,SARCOS,32420
32419,SAUVIAC,32300
32425,SEGOUFIELLE,32600
32430,SERE,32140
32444,THOUX,32430
32458,URGOSSE,32110
33012,ARSAC,33460
33029,LE BARP,33114
33050,BIEUJAC,33210
33051,BIGANOS,33380
33055,BLAIGNAN PRIGNAC,33340
33057,BLASIMON,33540
33063,BORDEAUX,33100
33068,BOURIDEYS,33113
33071,BRANNE,33420
33076,BUDOS,33720
33096,CARBON BLANC,33560
33104,CASTELNAU DE MEDOC,33480
33106,CASTETS ET CASTILLON,33210
33119,CENON,33150
33124,CHAMADELLE,33230
33132,COMPS,33710
33133,COUBEYRAC,33890
33136,COURS DE MONSEGUR,33580
33144,CUDOS,33430
33153,DOULEZON,33350
33179,GALGON,33133
33183,GAURIAGUET,33240
33188,GISCOS,33840
33198,GUITRES,33230
33229,LANTON,33138
33231,LAROQUE,33410
33233,LARUSCADE,33620
33241,LESTIAC SUR GARONNE,33550
33243,LIBOURNE,33500
33244,LIGNAN DE BAZAS,33430
